record_id,title,abstract,authors,year,label_included,review_id,source
CD013821_pub2_excl_5,Topic-related study 5,"",Author_3706,2015,0,CD013821_pub2,synthetic_excluded
CD002115_pub6_excl_14,Topic-related study 14,"",Author_7561,2015,0,CD002115_pub6,synthetic_excluded
CD015432_pub2_8,Peng 2021,"",Peng,2021,1,CD015432_pub2,pairwise70_included
CD011689_pub4_excl_112,Topic-related study 112,"",Author_6699,2004,0,CD011689_pub4,synthetic_excluded
CD012712_pub2_22,Zhu 2022,"",Zhu,2022,1,CD012712_pub2,pairwise70_included
CD006023_pub4_excl_130,Topic-related study 130,"",Author_1709,2010,0,CD006023_pub4,synthetic_excluded
CD011689_pub4_84,Bhullar 2004,"",Bhullar,2004,1,CD011689_pub4,pairwise70_included
CD015526_pub2_excl_3,Topic-related study 3,"",Author_1407,1995,0,CD015526_pub2,synthetic_excluded
CD009252_pub2_excl_21,Topic-related study 21,"",Author_2976,2017,0,CD009252_pub2,synthetic_excluded
CD013774_pub2_excl_4,Topic-related study 4,"",Author_9367,2017,0,CD013774_pub2,synthetic_excluded
CD004417_pub6_excl_13,Topic-related study 13,"",Author_7889,1997,0,CD004417_pub6,synthetic_excluded
CD013166_pub3_excl_9,Topic-related study 9,"",Author_6165,2020,0,CD013166_pub3,synthetic_excluded
CD013344_pub2_3,Lee 2014,"",Lee,2014,1,CD013344_pub2,pairwise70_included
CD013774_pub2_2,Powles 2020,"",Powles,2020,1,CD013774_pub2,pairwise70_included
CD012079_pub2_18,Galad 2020,"",Galad,2020,1,CD012079_pub2,pairwise70_included
CD013295_pub2_excl_36,Topic-related study 36,"",Author_7694,2004,0,CD013295_pub2,synthetic_excluded
CD013295_pub2_74,Alvarez 2019 hip,"",Alvarez,2019,1,CD013295_pub2,pairwise70_included
CD012942_pub2_excl_47,Topic-related study 47,"",Author_3268,,0,CD012942_pub2,synthetic_excluded
CD014722_pub2_67,Xu 2021,"",Xu,2021,1,CD014722_pub2,pairwise70_included
CD003594_pub7_20,Kleinknecht 1980,"",Kleinknecht,1980,1,CD003594_pub7,pairwise70_included
CD016031_excl_2,Topic-related study 2,"",Author_2155,2018,0,CD016031,synthetic_excluded
CD008176_pub3_excl_9,Topic-related study 9,"",Author_4800,2017,0,CD008176_pub3,synthetic_excluded
CD008552_pub8_2,Cravener 2015,"",Cravener,2015,1,CD008552_pub8,pairwise70_included
CD015254_pub2_8,Thomsen 1989,"",Thomsen,1989,1,CD015254_pub2,pairwise70_included
CD004736_pub6_excl_9,Topic-related study 9,"",Author_6716,1976,0,CD004736_pub6,synthetic_excluded
CD012532_pub2_4,Cloughesy 2019,"",Cloughesy,2019,1,CD012532_pub2,pairwise70_included
CD015746_pub2_12,Mohan 2015,"",Mohan,2015,1,CD015746_pub2,pairwise70_included
CD015087_pub2_excl_12,Topic-related study 12,"",Author_7587,2016,0,CD015087_pub2,synthetic_excluded
CD008237_pub4_excl_4,Topic-related study 4,"",Author_7322,2012,0,CD008237_pub4,synthetic_excluded
CD016136_30,Young 2008,"",Young,2008,1,CD016136,pairwise70_included
CD013758_pub2_excl_3,Topic-related study 3,"",Author_5950,1989,0,CD013758_pub2,synthetic_excluded
CD014937_pub2_37,Yallop 2008,"",Yallop,2008,1,CD014937_pub2,pairwise70_included
CD006023_pub4_excl_81,Topic-related study 81,"",Author_5419,2007,0,CD006023_pub4,synthetic_excluded
CD011689_pub4_excl_72,Topic-related study 72,"",Author_1150,2009,0,CD011689_pub4,synthetic_excluded
CD003414_pub4_excl_21,Topic-related study 21,"",Author_8621,2006,0,CD003414_pub4,synthetic_excluded
CD005495_pub5_excl_34,Topic-related study 34,"",Author_4236,2001,0,CD005495_pub5,synthetic_excluded
CD001920_pub4_95,Bordoloi 2020,"",Bordoloi,2020,1,CD001920_pub4,pairwise70_included
CD014741_pub2_excl_21,Topic-related study 21,"",Author_6427,2016,0,CD014741_pub2,synthetic_excluded
CD015443_pub2_2,Pohlau 2007,"",Pohlau,2007,1,CD015443_pub2,pairwise70_included
CD013197_pub2_excl_33,Topic-related study 33,"",Author_3950,2020,0,CD013197_pub2,synthetic_excluded
CD003451_pub3_17,Jamilian 2011,"",Jamilian ,2011,1,CD003451_pub3,pairwise70_included
CD013672_pub2_4,Lucas 2010,"",Lucas,2010,1,CD013672_pub2,pairwise70_included
CD008940_pub4_29,D'Souza 2022,"",D'Souza,2022,1,CD008940_pub4,pairwise70_included
CD014580_pub2_excl_9,Topic-related study 9,"",Author_2042,2013,0,CD014580_pub2,synthetic_excluded
CD015698_pub2_excl_8,Topic-related study 8,"",Author_4234,2023,0,CD015698_pub2,synthetic_excluded
CD003598_pub3_43,Zhang 2008,"",Zhang,2008,1,CD003598_pub3,pairwise70_included
CD015588_pub2_excl_8,Topic-related study 8,"",Author_4646,2022,0,CD015588_pub2,synthetic_excluded
CD015087_pub2_excl_24,Topic-related study 24,"",Author_8225,1988,0,CD015087_pub2,synthetic_excluded
CD015326_pub2_4,Adamo 2017,"",Adamo,2017,1,CD015326_pub2,pairwise70_included
CD006124_pub3_10,HARP II 2014,"",HARP II,2014,1,CD006124_pub3,pairwise70_included
CD008940_pub4_9,NCT03102918,"",NCT03102918,,1,CD008940_pub4,pairwise70_included
CD013295_pub2_96,Bradley 2019 knee,"",Bradley,2019,1,CD013295_pub2,pairwise70_included
CD013774_pub2_1,Galsky 2020,"",Galsky,2020,1,CD013774_pub2,pairwise70_included
CD015749_pub2_excl_1,Topic-related study 1,"",Author_6067,2013,0,CD015749_pub2,synthetic_excluded
CD015083_pub2_44,Miller 2004,"",Miller,2004,1,CD015083_pub2,pairwise70_included
CD012503_pub3_8,He 2022,"",He,2022,1,CD012503_pub3,pairwise70_included
CD006404_pub5_excl_7,Topic-related study 7,"",Author_5245,2025,0,CD006404_pub5,synthetic_excluded
CD010966_pub4_excl_42,Topic-related study 42,"",Author_4107,2012,0,CD010966_pub4,synthetic_excluded
CD013445_pub2_excl_53,Topic-related study 53,"",Author_9528,2019,0,CD013445_pub2,synthetic_excluded
CD001533_pub7_excl_22,Topic-related study 22,"",Author_4633,1988,0,CD001533_pub7,synthetic_excluded
CD003962_pub3_excl_42,Topic-related study 42,"",Author_2730,2006,0,CD003962_pub3,synthetic_excluded
CD014722_pub2_excl_52,Topic-related study 52,"",Author_1321,2009,0,CD014722_pub2,synthetic_excluded
CD003519_pub5_4,Mahmood 2011,"",Mahmood,2011,1,CD003519_pub5,pairwise70_included
CD015849_pub2_excl_32,Topic-related study 32,"",Author_6387,2013,0,CD015849_pub2,synthetic_excluded
CD015014_pub2_17,Neyens 2009,"",Neyens,2009,1,CD015014_pub2,pairwise70_included
CD002122_pub3_17,Abdou 2018,"",Abdou,2018,1,CD002122_pub3,pairwise70_included
CD012186_pub2_74,CAMMS223 2008,"",CAMMS223,2008,1,CD012186_pub2,pairwise70_included
CD009679_pub3_excl_3,Topic-related study 3,"",Author_2256,2019,0,CD009679_pub3,synthetic_excluded
CD015701_pub2_2,Hofmeyr 2017,"",Hofmeyr,2017,1,CD015701_pub2,pairwise70_included
CD011806_pub2_excl_13,Topic-related study 13,"",Author_1992,2019,0,CD011806_pub2,synthetic_excluded
CD011866_pub3_excl_83,Topic-related study 83,"",Author_6474,2001,0,CD011866_pub3,synthetic_excluded
CD008165_pub5_excl_12,Topic-related study 12,"",Author_5587,2007,0,CD008165_pub5,synthetic_excluded
CD006632_pub3_16,Dowsey 1999,"",Dowsey,1999,1,CD006632_pub3,pairwise70_included
CD014741_pub2_excl_25,Topic-related study 25,"",Author_7548,1999,0,CD014741_pub2,synthetic_excluded
CD014966_pub2_excl_6,Topic-related study 6,"",Author_5086,2005,0,CD014966_pub2,synthetic_excluded
CD011689_pub4_excl_155,Topic-related study 155,"",Author_9223,2012,0,CD011689_pub4,synthetic_excluded
CD003477_pub5_excl_5,Topic-related study 5,"",Author_6348,2015,0,CD003477_pub5,synthetic_excluded
CD010779_pub2_excl_4,Topic-related study 4,"",Author_5205,2005,0,CD010779_pub2,synthetic_excluded
CD008493_pub5_3,Liakopoulos 2023,"",Liakopoulos,2023,1,CD008493_pub5,pairwise70_included
CD006023_pub4_excl_121,Topic-related study 121,"",Author_8977,2019,0,CD006023_pub4,synthetic_excluded
CD007693_pub3_excl_16,Topic-related study 16,"",Author_9383,2016,0,CD007693_pub3,synthetic_excluded
CD003331_pub6_excl_49,Topic-related study 49,"",Author_8398,2010,0,CD003331_pub6,synthetic_excluded
CD010001_pub4_2,Basirat 2022,"",Basirat,2022,1,CD010001_pub4,pairwise70_included
CD003962_pub3_63,Shi 2012,"",Shi,2012,1,CD003962_pub3,pairwise70_included
CD010290_pub4_5,Szilágyi 2004,"",Szilágyi,2004,1,CD010290_pub4,pairwise70_included
CD011044_pub3_excl_17,Topic-related study 17,"",Author_7638,2005,0,CD011044_pub3,synthetic_excluded
CD010216_pub9_excl_62,Topic-related study 62,"",Author_8639,2013,0,CD010216_pub9,synthetic_excluded
CD003598_pub3_excl_73,Topic-related study 73,"",Author_8679,2001,0,CD003598_pub3,synthetic_excluded
CD014145_pub2_excl_1,Topic-related study 1,"",Author_5436,1990,0,CD014145_pub2,synthetic_excluded
CD013295_pub2_excl_17,Topic-related study 17,"",Author_4609,2018,0,CD013295_pub2,synthetic_excluded
CD007310_pub3_6,Boraas 2016,"",Boraas,2016,1,CD007310_pub3,pairwise70_included
CD012445_pub2_excl_1,Topic-related study 1,"",Author_2846,2021,0,CD012445_pub2,synthetic_excluded
CD012214_pub3_excl_2,Topic-related study 2,"",Author_6209,2014,0,CD012214_pub3,synthetic_excluded
CD001431_pub6_8,Mathieu 2007,"",Mathieu,2007,1,CD001431_pub6,pairwise70_included
CD013303_pub2_excl_27,Topic-related study 27,"",Author_8700,2011,0,CD013303_pub2,synthetic_excluded
CD011381_pub3_45,OPERA I 2017,"",OPERA I,2017,1,CD011381_pub3,pairwise70_included
CD011689_pub4_excl_53,Topic-related study 53,"",Author_4471,2002,0,CD011689_pub4,synthetic_excluded
CD010779_pub2_excl_3,Topic-related study 3,"",Author_1922,2019,0,CD010779_pub2,synthetic_excluded
CD003216_pub3_excl_32,Topic-related study 32,"",Author_1877,2016,0,CD003216_pub3,synthetic_excluded
CD006536_pub5_excl_4,Topic-related study 4,"",Author_8188,2010,0,CD006536_pub5,synthetic_excluded
CD002115_pub6_12,DuPont 2023,"",DuPont,2023,1,CD002115_pub6,pairwise70_included
CD012503_pub3_6,Guo 2025,"",Guo,2025,1,CD012503_pub3,pairwise70_included
CD014762_pub2_excl_6,Topic-related study 6,"",Author_6431,2010,0,CD014762_pub2,synthetic_excluded
CD001396_pub4_13,Cohen 2002,"",Cohen,2002,1,CD001396_pub4,pairwise70_included
CD015328_pub2_18,de Ruyter 2012,"",de Ruyter,2012,1,CD015328_pub2,pairwise70_included
CD002971_pub6_excl_6,Topic-related study 6,"",Author_8705,1984,0,CD002971_pub6,synthetic_excluded
CD001431_pub6_39,Gattellari 2003,"",Gattellari,2003,1,CD001431_pub6,pairwise70_included
CD003598_pub3_excl_63,Topic-related study 63,"",Author_4578,1993,0,CD003598_pub3,synthetic_excluded
CD015192_pub2_excl_13,Topic-related study 13,"",Author_8117,1999,0,CD015192_pub2,synthetic_excluded
CD013278_pub3_excl_18,Topic-related study 18,"",Author_3910,2021,0,CD013278_pub3,synthetic_excluded
CD010966_pub4_17,Munck 2020,"",Munck,2020,1,CD010966_pub4,pairwise70_included
CD013590_pub2_excl_23,Topic-related study 23,"",Author_9520,2020,0,CD013590_pub2,synthetic_excluded
CD015328_pub2_61,Kovalskys 2016,"",Kovalskys,2016,1,CD015328_pub2,pairwise70_included
CD001431_pub6_181,Ruffin 2007,"",Ruffin,2007,1,CD001431_pub6,pairwise70_included
CD008063_pub3_23,Schaus 2009,"",Schaus,2009,1,CD008063_pub3,pairwise70_included
CD006404_pub5_excl_26,Topic-related study 26,"",Author_2230,2018,0,CD006404_pub5,synthetic_excluded
CD002303_pub4_excl_2,Topic-related study 2,"",Author_1321,2018,0,CD002303_pub4,synthetic_excluded
CD009252_pub2_excl_33,Topic-related study 33,"",Author_2607,2001,0,CD009252_pub2,synthetic_excluded
CD007639_pub3_excl_36,Topic-related study 36,"",Author_6731,,0,CD007639_pub3,synthetic_excluded
CD006942_pub4_11,Schmidt-Sarosi 1995,"",Schmidt-Sarosi,1995,1,CD006942_pub4,pairwise70_included
CD014758_pub3_21,Hasebe 2014,"",Hasebe,2014,1,CD014758_pub3,pairwise70_included
CD013054_pub3_excl_6,Topic-related study 6,"",Author_2195,2006,0,CD013054_pub3,synthetic_excluded
CD012905_pub2_15,Brienza 2006,"",Brienza,2006,1,CD012905_pub2,pairwise70_included
CD013834_pub2_excl_25,Topic-related study 25,"",Author_4825,2017,0,CD013834_pub2,synthetic_excluded
CD011841_pub3_excl_37,Topic-related study 37,"",Author_9264,2021,0,CD011841_pub3,synthetic_excluded
CD014964_pub2_excl_49,Topic-related study 49,"",Author_6847,,0,CD014964_pub2,synthetic_excluded
CD013823_pub2_3,Edelstein 1968,"",Edelstein,1968,1,CD013823_pub2,pairwise70_included
CD016064_excl_7,Topic-related study 7,"",Author_7110,2003,0,CD016064,synthetic_excluded
CD002243_pub5_28,Iglesias 2020,"",Iglesias,2020,1,CD002243_pub5,pairwise70_included
CD001431_pub6_excl_97,Topic-related study 97,"",Author_7577,2013,0,CD001431_pub6,synthetic_excluded
CD009252_pub2_3,Hagen 2020,"",Hagen,2020,1,CD009252_pub2,pairwise70_included
CD012586_pub2_167,Barrenetxea 2008,"",Barrenetxea,2008,1,CD012586_pub2,pairwise70_included
CD008349_pub5_excl_108,Topic-related study 108,"",Author_8567,2010,0,CD008349_pub5,synthetic_excluded
CD007639_pub3_18,Dodd 2002,"",Dodd,2002,1,CD007639_pub3,pairwise70_included
CD000547_pub3_excl_51,Topic-related study 51,"",Author_3131,1994,0,CD000547_pub3,synthetic_excluded
CD014666_pub2_excl_9,Topic-related study 9,"",Author_1354,2019,0,CD014666_pub2,synthetic_excluded
CD008176_pub3_excl_18,Topic-related study 18,"",Author_5357,2008,0,CD008176_pub3,synthetic_excluded
CD003774_pub5_21,Flechner 1998 Kidney,"",Flechner,1998,1,CD003774_pub5,pairwise70_included
CD002112_pub2_excl_11,Topic-related study 11,"",Author_5004,2008,0,CD002112_pub2,synthetic_excluded
CD013344_pub2_excl_13,Topic-related study 13,"",Author_9717,2019,0,CD013344_pub2,synthetic_excluded
CD001920_pub4_193,Haral 2014,"",Haral,2014,1,CD001920_pub4,pairwise70_included
CD012186_pub2_excl_10,Topic-related study 10,"",Author_7436,2010,0,CD012186_pub2,synthetic_excluded
CD013462_pub3_5,Ibrahim 2022,"",Ibrahim,2022,1,CD013462_pub3,pairwise70_included
CD013874_pub3_excl_9,Topic-related study 9,"",Author_2027,2020,0,CD013874_pub3,synthetic_excluded
CD008709_pub4_excl_50,Topic-related study 50,"",Author_2732,2010,0,CD008709_pub4,synthetic_excluded
CD006023_pub4_14,PREFECT 2014,"",PREFECT,2014,1,CD006023_pub4,pairwise70_included
CD008709_pub4_excl_9,Topic-related study 9,"",Author_8537,2022,0,CD008709_pub4,synthetic_excluded
CD013232_pub2_excl_88,Topic-related study 88,"",Author_9644,2010,0,CD013232_pub2,synthetic_excluded
CD011866_pub3_excl_50,Topic-related study 50,"",Author_2276,2014,0,CD011866_pub3,synthetic_excluded
CD001431_pub6_excl_36,Topic-related study 36,"",Author_2463,2009,0,CD001431_pub6,synthetic_excluded
CD014769_pub2_2,Amarenco 2006,"",Amarenco,2006,1,CD014769_pub2,pairwise70_included
CD015215_pub2_excl_17,Topic-related study 17,"",Author_5782,2006,0,CD015215_pub2,synthetic_excluded
CD007784_pub3_excl_27,Topic-related study 27,"",Author_4987,1993,0,CD007784_pub3,synthetic_excluded
CD013827_pub2_4,Ghasemzadeh 2019,"",Ghasemzadeh,2019,1,CD013827_pub2,pairwise70_included
CD006913_pub3_46,Reusch 2016,"",Reusch,2016,1,CD006913_pub3,pairwise70_included
CD001431_pub6_146,Berry 2018,"",Berry,2018,1,CD001431_pub6,pairwise70_included
CD013643_pub2_excl_12,Topic-related study 12,"",Author_1994,2021,0,CD013643_pub2,synthetic_excluded
CD013763_pub3_excl_63,Topic-related study 63,"",Author_2829,2020,0,CD013763_pub3,synthetic_excluded
CD015802_pub2_2,Pradhap 2023,"",Pradhap,2023,1,CD015802_pub2,pairwise70_included
CD001920_pub4_excl_94,Topic-related study 94,"",Author_3081,2009,0,CD001920_pub4,synthetic_excluded
CD012586_pub2_56,Koichi 2006,"",Koichi,2006,1,CD012586_pub2,pairwise70_included
CD015003_pub2_1,Cortez-Pinto 2002,"",Cortez-Pinto,2002,1,CD015003_pub2,pairwise70_included
CD012503_pub3_20,Meng 2012,"",Meng,2012,1,CD012503_pub3,pairwise70_included
CD013071_pub2_excl_32,Topic-related study 32,"",Author_9352,2016,0,CD013071_pub2,synthetic_excluded
CD014758_pub3_73,Yu 2022,"",Yu,2022,1,CD014758_pub3,pairwise70_included
CD015284_pub2_excl_21,Topic-related study 21,"",Author_2748,2006,0,CD015284_pub2,synthetic_excluded
CD000028_pub4_excl_10,Topic-related study 10,"",Author_6636,1981,0,CD000028_pub4,synthetic_excluded
CD016001_excl_21,Topic-related study 21,"",Author_6592,2018,0,CD016001,synthetic_excluded
CD015330_pub2_excl_7,Topic-related study 7,"",Author_8526,2009,0,CD015330_pub2,synthetic_excluded
CD013875_pub2_12,Herlihy 2022,"",Herlihy,2022,1,CD013875_pub2,pairwise70_included
CD012586_pub2_excl_140,Topic-related study 140,"",Author_4114,2020,0,CD012586_pub2,synthetic_excluded
CD003216_pub3_6,Theilla 2007,"",Theilla,2007,1,CD003216_pub3,pairwise70_included
CD013408_pub2_excl_6,Topic-related study 6,"",Author_4463,2012,0,CD013408_pub2,synthetic_excluded
CD003376_pub4_excl_29,Topic-related study 29,"",Author_7024,2001,0,CD003376_pub4,synthetic_excluded
CD015849_pub2_excl_20,Topic-related study 20,"",Author_6505,2016,0,CD015849_pub2,synthetic_excluded
CD006185_pub6_43,Waldman 2013,"",Waldman,2013,1,CD006185_pub6,pairwise70_included
CD004376_pub4_excl_91,Topic-related study 91,"",Author_3859,2003,0,CD004376_pub4,synthetic_excluded
CD013071_pub2_8,Morales 2009,"",Morales,2009,1,CD013071_pub2,pairwise70_included
CD016064_2,Dyer 2004,"",Dyer,2004,1,CD016064,pairwise70_included
CD011793_pub3_3,Borger 2015,"",Borger,2015,1,CD011793_pub3,pairwise70_included
CD014758_pub3_32,Raffa 2022,"",Raffa,2022,1,CD014758_pub3,pairwise70_included
CD014741_pub2_excl_55,Topic-related study 55,"",Author_3755,2003,0,CD014741_pub2,synthetic_excluded
CD008564_pub3_6,SPS3 2013,"",SPS3,2013,1,CD008564_pub3,pairwise70_included
CD014585_pub2_2,Cullen 1998,"",Cullen,1998,1,CD014585_pub2,pairwise70_included
CD004376_pub4_120,Rafiq 2021b,"",Rafiq,2021,1,CD004376_pub4,pairwise70_included
CD011535_pub7_35,Strober 2011,"",Strober,2011,1,CD011535_pub7,pairwise70_included
CD012079_pub2_excl_24,Topic-related study 24,"",Author_3866,2011,0,CD012079_pub2,synthetic_excluded
CD013631_pub2_23,Soleimani 2017,"",Soleimani,2017,1,CD013631_pub2,pairwise70_included
CD003598_pub3_56,Rashtchizadeh 2007,"",Rashtchizadeh,2007,1,CD003598_pub3,pairwise70_included
CD013631_pub2_12,Li 2020,"",Li,2020,1,CD013631_pub2,pairwise70_included
CD012850_pub2_8,De Felicio 2010,"",De Felicio,2010,1,CD012850_pub2,pairwise70_included
CD003962_pub3_excl_32,Topic-related study 32,"",Author_8033,2000,0,CD003962_pub3,synthetic_excluded
CD013042_pub2_15,Bagcaci 2023,"",Bagcaci,2023,1,CD013042_pub2,pairwise70_included
CD014999_pub2_excl_3,Topic-related study 3,"",Author_9439,2014,0,CD014999_pub2,synthetic_excluded
CD007809_pub3_excl_3,Topic-related study 3,"",Author_1513,2022,0,CD007809_pub3,synthetic_excluded
CD015932_pub2_excl_26,Topic-related study 26,"",Author_1400,2020,0,CD015932_pub2,synthetic_excluded
CD014845_pub2_12,Roberto 2012,"",Roberto,2012,1,CD014845_pub2,pairwise70_included
CD013278_pub3_excl_11,Topic-related study 11,"",Author_1444,2021,0,CD013278_pub3,synthetic_excluded
CD015042_pub2_2,Reynolds 1995,"",Reynolds,1995,1,CD015042_pub2,pairwise70_included
CD015284_pub2_excl_15,Topic-related study 15,"",Author_8516,2021,0,CD015284_pub2,synthetic_excluded
CD013541_pub2_excl_8,Topic-related study 8,"",Author_3555,2020,0,CD013541_pub2,synthetic_excluded
CD001155_pub3_excl_76,Topic-related study 76,"",Author_3040,2003,0,CD001155_pub3,synthetic_excluded
CD014758_pub3_excl_60,Topic-related study 60,"",Author_9895,2023,0,CD014758_pub3,synthetic_excluded
CD006404_pub5_excl_25,Topic-related study 25,"",Author_8328,2023,0,CD006404_pub5,synthetic_excluded
CD015192_pub2_excl_5,Topic-related study 5,"",Author_9938,2013,0,CD015192_pub2,synthetic_excluded
CD009535_pub3_21,Malmstrom 2008,"",Malmstrom,2008,1,CD009535_pub3,pairwise70_included
CD016131_excl_3,Topic-related study 3,"",Author_4237,2023,0,CD016131,synthetic_excluded
CD013830_pub2_13,Durand 1987,"",Durand,1987,1,CD013830_pub2,pairwise70_included
CD003414_pub4_10,Greco 2016,"",Greco,2016,1,CD003414_pub4,pairwise70_included
CD000547_pub3_excl_10,Topic-related study 10,"",Author_6674,1994,0,CD000547_pub3,synthetic_excluded
CD014852_pub2_excl_33,Topic-related study 33,"",Author_1974,2014,0,CD014852_pub2,synthetic_excluded
CD014089_excl_1,Topic-related study 1,"",Author_2407,2012,0,CD014089,synthetic_excluded
CD015014_pub2_excl_13,Topic-related study 13,"",Author_1748,2018,0,CD015014_pub2,synthetic_excluded
CD001920_pub4_38,Xu 2004,"",Xu,2004,1,CD001920_pub4,pairwise70_included
CD008709_pub4_excl_69,Topic-related study 69,"",Author_8709,2009,0,CD008709_pub4,synthetic_excluded
CD006257_pub2_13,Hommel 1995,"",Hommel,1995,1,CD006257_pub2,pairwise70_included
CD006023_pub4_excl_125,Topic-related study 125,"",Author_5208,2013,0,CD006023_pub4,synthetic_excluded
CD015448_pub2_excl_15,Topic-related study 15,"",Author_1636,2018,0,CD015448_pub2,synthetic_excluded
CD011535_pub7_excl_2,Topic-related study 2,"",Author_7236,2011,0,CD011535_pub7,synthetic_excluded
CD015849_pub2_excl_11,Topic-related study 11,"",Author_6348,2022,0,CD015849_pub2,synthetic_excluded
CD013774_pub2_excl_6,Topic-related study 6,"",Author_7286,2020,0,CD013774_pub2,synthetic_excluded
CD008349_pub5_132,Lee 2013,"",Lee,2013,1,CD008349_pub5,pairwise70_included
